Key_PID_RKEY,Record_Type,Profile_id,Profile_name,averageValue,blankCount,blankPercent,columnId,columnKey,columnName,columnType,containLeadTrailSpaces,containLineFeeds,distinctCount,distinctPercent,documentedDataType,duplicateCount,duplicatePercent,isConflictingInfDocumentDataType,isLeafNode,isPatternOutlier,isValueFreqOutlier,maximumLength,maximumValue,minimumLength,minimumValue,nulCount,nulPercent,order,profileKey,runKey,standardDeviation,topPatternPercent,totalPatterns,totalRows,totalSum,xpath,zeroCount,zeroPercent
307e5f75-dac2-493b-a5d8-1db279c070929,Latest Run,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,ad3a19b7-870c-4985-b57f-d4f8de9105e8,10005,COUNTRY,DATASOURCEFIELD,False,False,128,12.8,varchar(32),872.0,87.2,False,,False,True,32,Zimbabwe,2,Afghanistan,0,0.0,6,153,9,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070929,Latest Run,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,91573217-d18e-44aa-a10c-b1023ca6f62c,10006,EMAIL,DATASOURCEFIELD,False,False,1000,100.0,varchar(100),0.0,0.0,False,,False,False,51,zpaolettofd@xinhuanet.com,13,Mail to: dmorewood2a@w3.org Official,0,0.0,3,153,9,,100.0,1,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070928,Previous Run,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,c46562e0-a87f-491e-8475-64edfc854721,10001,FIRST_NAME,DATASOURCEFIELD,False,False,935,93.5,varchar(12),65.0,6.5,False,,False,True,12,Zorana,2,Aaron,0,0.0,1,153,8,,25.4,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070928,Previous Run,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,db2b9ea5-85f3-41ff-9e17-ea3e87ca3b78,10002,IP_ADDRESS,DATASOURCEFIELD,False,False,1000,100.0,varchar(15),0.0,0.0,False,,True,False,15,99.80.178.134,9,0.210.31.120,0,0.0,5,153,8,,45.6,8,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070928,Previous Run,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,38b3e497-a197-430d-8fe9-058f8941c7ad,10003,GENDER,DATASOURCEFIELD,False,False,8,0.8,varchar(11),992.0,99.2,False,,True,True,11,Polygender,4,Agender,0,0.0,4,153,8,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070928,Previous Run,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,2579ec3f-30ef-4179-a96b-f22b26116928,10004,LAST_NAME,DATASOURCEFIELD,False,False,992,99.2,varchar(14),8.0,0.8,False,,False,True,14,de Werk,3,Aaron,0,0.0,2,153,8,,24.2,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070928,Previous Run,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,ad3a19b7-870c-4985-b57f-d4f8de9105e8,10005,COUNTRY,DATASOURCEFIELD,False,False,128,12.8,varchar(32),872.0,87.2,False,,False,True,32,Zimbabwe,2,Afghanistan,0,0.0,6,153,8,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070928,Previous Run,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,91573217-d18e-44aa-a10c-b1023ca6f62c,10006,EMAIL,DATASOURCEFIELD,False,False,1000,100.0,varchar(100),0.0,0.0,False,,False,False,51,zpaolettofd@xinhuanet.com,13,Mail to: dmorewood2a@w3.org Official,0,0.0,3,153,8,,100.0,1,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070927,Previous Run - 1,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,c46562e0-a87f-491e-8475-64edfc854721,10001,FIRST_NAME,DATASOURCEFIELD,False,False,935,93.5,varchar(12),65.0,6.5,False,,False,True,12,Zorana,2,Aaron,0,0.0,1,153,7,,25.4,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070927,Previous Run - 1,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,db2b9ea5-85f3-41ff-9e17-ea3e87ca3b78,10002,IP_ADDRESS,DATASOURCEFIELD,False,False,1000,100.0,varchar(15),0.0,0.0,False,,True,False,15,99.80.178.134,9,0.210.31.120,0,0.0,5,153,7,,45.6,8,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070927,Previous Run - 1,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,38b3e497-a197-430d-8fe9-058f8941c7ad,10003,GENDER,DATASOURCEFIELD,False,False,8,0.8,varchar(11),992.0,99.2,False,,True,True,11,Polygender,4,Agender,0,0.0,4,153,7,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070927,Previous Run - 1,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,2579ec3f-30ef-4179-a96b-f22b26116928,10004,LAST_NAME,DATASOURCEFIELD,False,False,992,99.2,varchar(14),8.0,0.8,False,,False,True,14,de Werk,3,Aaron,0,0.0,2,153,7,,24.2,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070927,Previous Run - 1,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,ad3a19b7-870c-4985-b57f-d4f8de9105e8,10005,COUNTRY,DATASOURCEFIELD,False,False,128,12.8,varchar(32),872.0,87.2,False,,False,True,32,Zimbabwe,2,Afghanistan,0,0.0,6,153,7,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070927,Previous Run - 1,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,91573217-d18e-44aa-a10c-b1023ca6f62c,10006,EMAIL,DATASOURCEFIELD,False,False,1000,100.0,varchar(100),0.0,0.0,False,,False,False,51,zpaolettofd@xinhuanet.com,13,Mail to: dmorewood2a@w3.org Official,0,0.0,3,153,7,,100.0,1,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070926,Previous Run - 2,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,c46562e0-a87f-491e-8475-64edfc854721,10001,FIRST_NAME,DATASOURCEFIELD,False,False,935,93.5,varchar(12),65.0,6.5,False,,False,True,12,Zorana,2,Aaron,0,0.0,1,153,6,,25.4,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070926,Previous Run - 2,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,db2b9ea5-85f3-41ff-9e17-ea3e87ca3b78,10002,IP_ADDRESS,DATASOURCEFIELD,False,False,1000,100.0,varchar(15),0.0,0.0,False,,True,False,15,99.80.178.134,9,0.210.31.120,0,0.0,5,153,6,,45.6,8,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070926,Previous Run - 2,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,38b3e497-a197-430d-8fe9-058f8941c7ad,10003,GENDER,DATASOURCEFIELD,False,False,8,0.8,varchar(11),992.0,99.2,False,,True,True,11,Polygender,4,Agender,0,0.0,4,153,6,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070926,Previous Run - 2,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,2579ec3f-30ef-4179-a96b-f22b26116928,10004,LAST_NAME,DATASOURCEFIELD,False,False,992,99.2,varchar(14),8.0,0.8,False,,False,True,14,de Werk,3,Aaron,0,0.0,2,153,6,,24.2,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070926,Previous Run - 2,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,ad3a19b7-870c-4985-b57f-d4f8de9105e8,10005,COUNTRY,DATASOURCEFIELD,False,False,128,12.8,varchar(32),872.0,87.2,False,,False,True,32,Zimbabwe,2,Afghanistan,0,0.0,6,153,6,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070926,Previous Run - 2,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,91573217-d18e-44aa-a10c-b1023ca6f62c,10006,EMAIL,DATASOURCEFIELD,False,False,1000,100.0,varchar(100),0.0,0.0,False,,False,False,51,zpaolettofd@xinhuanet.com,13,Mail to: dmorewood2a@w3.org Official,0,0.0,3,153,6,,100.0,1,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070925,Previous Run - 3,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,c46562e0-a87f-491e-8475-64edfc854721,10001,FIRST_NAME,DATASOURCEFIELD,False,False,935,93.5,varchar(12),65.0,6.5,False,,False,True,12,Zorana,2,Aaron,0,0.0,1,153,5,,25.4,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070925,Previous Run - 3,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,db2b9ea5-85f3-41ff-9e17-ea3e87ca3b78,10002,IP_ADDRESS,DATASOURCEFIELD,False,False,1000,100.0,varchar(15),0.0,0.0,False,,True,False,15,99.80.178.134,9,0.210.31.120,0,0.0,5,153,5,,45.6,8,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070925,Previous Run - 3,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,38b3e497-a197-430d-8fe9-058f8941c7ad,10003,GENDER,DATASOURCEFIELD,False,False,8,0.8,varchar(11),992.0,99.2,False,,True,True,11,Polygender,4,Agender,0,0.0,4,153,5,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070925,Previous Run - 3,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,2579ec3f-30ef-4179-a96b-f22b26116928,10004,LAST_NAME,DATASOURCEFIELD,False,False,992,99.2,varchar(14),8.0,0.8,False,,False,True,14,de Werk,3,Aaron,0,0.0,2,153,5,,24.2,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070925,Previous Run - 3,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,ad3a19b7-870c-4985-b57f-d4f8de9105e8,10005,COUNTRY,DATASOURCEFIELD,False,False,128,12.8,varchar(32),872.0,87.2,False,,False,True,32,Zimbabwe,2,Afghanistan,0,0.0,6,153,5,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070925,Previous Run - 3,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,91573217-d18e-44aa-a10c-b1023ca6f62c,10006,EMAIL,DATASOURCEFIELD,False,False,1000,100.0,varchar(100),0.0,0.0,False,,False,False,51,zpaolettofd@xinhuanet.com,13,Mail to: dmorewood2a@w3.org Official,0,0.0,3,153,5,,100.0,1,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070924,Previous Run - 4,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,c46562e0-a87f-491e-8475-64edfc854721,10001,FIRST_NAME,DATASOURCEFIELD,False,False,935,93.5,varchar(12),65.0,6.5,False,,False,True,12,Zorana,2,Aaron,0,0.0,1,153,4,,25.4,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070924,Previous Run - 4,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,db2b9ea5-85f3-41ff-9e17-ea3e87ca3b78,10002,IP_ADDRESS,DATASOURCEFIELD,False,False,1000,100.0,varchar(15),0.0,0.0,False,,True,False,15,99.80.178.134,9,0.210.31.120,0,0.0,5,153,4,,45.6,8,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070924,Previous Run - 4,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,38b3e497-a197-430d-8fe9-058f8941c7ad,10003,GENDER,DATASOURCEFIELD,False,False,8,0.8,varchar(11),992.0,99.2,False,,True,True,11,Polygender,4,Agender,0,0.0,4,153,4,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070924,Previous Run - 4,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,2579ec3f-30ef-4179-a96b-f22b26116928,10004,LAST_NAME,DATASOURCEFIELD,False,False,992,99.2,varchar(14),8.0,0.8,False,,False,True,14,de Werk,3,Aaron,0,0.0,2,153,4,,24.2,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070924,Previous Run - 4,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,ad3a19b7-870c-4985-b57f-d4f8de9105e8,10005,COUNTRY,DATASOURCEFIELD,False,False,128,12.8,varchar(32),872.0,87.2,False,,False,True,32,Zimbabwe,2,Afghanistan,0,0.0,6,153,4,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070924,Previous Run - 4,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,91573217-d18e-44aa-a10c-b1023ca6f62c,10006,EMAIL,DATASOURCEFIELD,False,False,1000,100.0,varchar(100),0.0,0.0,False,,False,False,51,zpaolettofd@xinhuanet.com,13,Mail to: dmorewood2a@w3.org Official,0,0.0,3,153,4,,100.0,1,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070923,Previous Run - 5,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,c46562e0-a87f-491e-8475-64edfc854721,10001,FIRST_NAME,DATASOURCEFIELD,False,False,935,93.5,varchar(12),65.0,6.5,False,,False,True,12,Zorana,2,Aaron,0,0.0,1,153,3,,25.4,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070923,Previous Run - 5,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,db2b9ea5-85f3-41ff-9e17-ea3e87ca3b78,10002,IP_ADDRESS,DATASOURCEFIELD,False,False,1000,100.0,varchar(15),0.0,0.0,False,,True,False,15,99.80.178.134,9,0.210.31.120,0,0.0,5,153,3,,45.6,8,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070923,Previous Run - 5,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,38b3e497-a197-430d-8fe9-058f8941c7ad,10003,GENDER,DATASOURCEFIELD,False,False,8,0.8,varchar(11),992.0,99.2,False,,True,True,11,Polygender,4,Agender,0,0.0,4,153,3,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070923,Previous Run - 5,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,2579ec3f-30ef-4179-a96b-f22b26116928,10004,LAST_NAME,DATASOURCEFIELD,False,False,992,99.2,varchar(14),8.0,0.8,False,,False,True,14,de Werk,3,Aaron,0,0.0,2,153,3,,24.2,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070923,Previous Run - 5,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,ad3a19b7-870c-4985-b57f-d4f8de9105e8,10005,COUNTRY,DATASOURCEFIELD,False,False,128,12.8,varchar(32),872.0,87.2,False,,False,True,32,Zimbabwe,2,Afghanistan,0,0.0,6,153,3,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070923,Previous Run - 5,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,91573217-d18e-44aa-a10c-b1023ca6f62c,10006,EMAIL,DATASOURCEFIELD,False,False,1000,100.0,varchar(100),0.0,0.0,False,,False,False,51,zpaolettofd@xinhuanet.com,13,Mail to: dmorewood2a@w3.org Official,0,0.0,3,153,3,,100.0,1,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070922,Previous Run - 6,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,c46562e0-a87f-491e-8475-64edfc854721,10001,FIRST_NAME,DATASOURCEFIELD,False,False,935,93.5,varchar(12),65.0,6.5,False,,False,True,12,Zorana,2,Aaron,0,0.0,1,153,2,,25.4,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070922,Previous Run - 6,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,db2b9ea5-85f3-41ff-9e17-ea3e87ca3b78,10002,IP_ADDRESS,DATASOURCEFIELD,False,False,1000,100.0,varchar(15),0.0,0.0,False,,True,False,15,99.80.178.134,9,0.210.31.120,0,0.0,5,153,2,,45.6,8,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070922,Previous Run - 6,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,38b3e497-a197-430d-8fe9-058f8941c7ad,10003,GENDER,DATASOURCEFIELD,False,False,8,0.8,varchar(11),992.0,99.2,False,,True,True,11,Polygender,4,Agender,0,0.0,4,153,2,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070922,Previous Run - 6,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,2579ec3f-30ef-4179-a96b-f22b26116928,10004,LAST_NAME,DATASOURCEFIELD,False,False,992,99.2,varchar(14),8.0,0.8,False,,False,True,14,de Werk,3,Aaron,0,0.0,2,153,2,,24.2,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070922,Previous Run - 6,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,ad3a19b7-870c-4985-b57f-d4f8de9105e8,10005,COUNTRY,DATASOURCEFIELD,False,False,128,12.8,varchar(32),872.0,87.2,False,,False,True,32,Zimbabwe,2,Afghanistan,0,0.0,6,153,2,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070922,Previous Run - 6,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,91573217-d18e-44aa-a10c-b1023ca6f62c,10006,EMAIL,DATASOURCEFIELD,False,False,1000,100.0,varchar(100),0.0,0.0,False,,False,False,51,zpaolettofd@xinhuanet.com,13,Mail to: dmorewood2a@w3.org Official,0,0.0,3,153,2,,100.0,1,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070921,Previous Run - 7,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,c46562e0-a87f-491e-8475-64edfc854721,10001,FIRST_NAME,DATASOURCEFIELD,False,False,935,93.5,varchar(12),65.0,6.5,False,,False,True,12,Zorana,2,Aaron,0,0.0,1,153,1,,25.4,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070921,Previous Run - 7,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,db2b9ea5-85f3-41ff-9e17-ea3e87ca3b78,10002,IP_ADDRESS,DATASOURCEFIELD,False,False,1000,100.0,varchar(15),0.0,0.0,False,,True,False,15,99.80.178.134,9,0.210.31.120,0,0.0,5,153,1,,45.6,8,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070921,Previous Run - 7,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,38b3e497-a197-430d-8fe9-058f8941c7ad,10003,GENDER,DATASOURCEFIELD,False,False,8,0.8,varchar(11),992.0,99.2,False,,True,True,11,Polygender,4,Agender,0,0.0,4,153,1,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070921,Previous Run - 7,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,2579ec3f-30ef-4179-a96b-f22b26116928,10004,LAST_NAME,DATASOURCEFIELD,False,False,992,99.2,varchar(14),8.0,0.8,False,,False,True,14,de Werk,3,Aaron,0,0.0,2,153,1,,24.2,6,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070921,Previous Run - 7,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,ad3a19b7-870c-4985-b57f-d4f8de9105e8,10005,COUNTRY,DATASOURCEFIELD,False,False,128,12.8,varchar(32),872.0,87.2,False,,False,True,32,Zimbabwe,2,Afghanistan,0,0.0,6,153,1,,25.9,7,1000,,,0,0.0
307e5f75-dac2-493b-a5d8-1db279c070921,Previous Run - 7,307e5f75-dac2-493b-a5d8-1db279c07092,Profile_CUSTOMER_DATA,,0,0.0,91573217-d18e-44aa-a10c-b1023ca6f62c,10006,EMAIL,DATASOURCEFIELD,False,False,1000,100.0,varchar(100),0.0,0.0,False,,False,False,51,zpaolettofd@xinhuanet.com,13,Mail to: dmorewood2a@w3.org Official,0,0.0,3,153,1,,100.0,1,1000,,,0,0.0
310ff883-dcdd-4679-9602-f42ecad5570e2,Latest Run,310ff883-dcdd-4679-9602-f42ecad5570e,Profile_PRODUCT,,0,0.0,b78fe6d0-ad0c-4525-851c-fa8109993c12,10001,DATE_ADDED,DATASOURCEFIELD,False,False,340,11.33,varchar(16),2661.0,88.67,True,,True,True,16,9/4/2015 19:34,13,1/17/2015 16:18,0,0.0,8,104,2,,34.26,8,3001,,,0,0.0
310ff883-dcdd-4679-9602-f42ecad5570e2,Latest Run,310ff883-dcdd-4679-9602-f42ecad5570e,Profile_PRODUCT,,0,0.0,a4325da8-03c1-4dcc-92ab-3b41e7a5c131,10002,PRICES_SHIPPING,DATASOURCEFIELD,False,False,37,1.23,varchar(48),1617.0,53.88,False,,False,True,48,Value,4,Expedited,1347,44.89,6,104,2,,44.89,7,3001,,,0,0.0
310ff883-dcdd-4679-9602-f42ecad5570e2,Latest Run,310ff883-dcdd-4679-9602-f42ecad5570e,Profile_PRODUCT,,0,0.0,26d8821a-df94-4cca-90e5-c133e327eaf2,10003,MANUFACTURER,DATASOURCEFIELD,False,False,99,3.3,varchar(53),1179.0,39.29,False,,True,True,53,niles,3,Acer,1723,57.41,11,104,2,,57.41,7,3001,,,0,0.0
310ff883-dcdd-4679-9602-f42ecad5570e2,Latest Run,310ff883-dcdd-4679-9602-f42ecad5570e,Profile_PRODUCT,,0,0.0,537ccfff-cb4c-40b0-944e-1c7455e7fd9b,10004,PRODUCT_NAME,DATASOURCEFIELD,False,False,392,13.06,varchar(195),2609.0,86.94,False,,False,True,195,sub6 100W 6 Active Subwoofer (Matte Gray),11,"12 MacBook (Mid 2017, Gold)",0,0.0,12,104,2,,100.0,1,3001,,,0,0.0
310ff883-dcdd-4679-9602-f42ecad5570e2,Latest Run,310ff883-dcdd-4679-9602-f42ecad5570e,Profile_PRODUCT,,0,0.0,fc7868f4-1840-4d75-acaa-0fabd96365e9,10005,PRICES_CURRENCY,DATASOURCEFIELD,False,False,1,0.03,varchar(3),3000.0,99.97,False,,False,False,3,USD,3,USD,0,0.0,5,104,2,,100.0,1,3001,,,0,0.0
310ff883-dcdd-4679-9602-f42ecad5570e2,Latest Run,310ff883-dcdd-4679-9602-f42ecad5570e,Profile_PRODUCT,,0,0.0,2539bf50-cb6d-4b2d-948f-ee976be4af03,10006,PRICES_AVAILABILITY,DATASOURCEFIELD,False,False,12,0.4,varchar(15),2989.0,99.6,False,,False,False,15,yes,2,FALSE,0,0.0,3,104,2,,42.12,4,3001,,,0,0.0
310ff883-dcdd-4679-9602-f42ecad5570e2,Latest Run,310ff883-dcdd-4679-9602-f42ecad5570e,Profile_PRODUCT,1501,0,0.0,f7c7512b-c483-4145-a624-06419751a473,10007,PRODUCT_ID,DATASOURCEFIELD,False,False,3001,100.0,decimal(38),0.0,0.0,True,,False,False,4,3001,1,1,0,0.0,0,104,2,866.314030822542,66.71,3,3001,4504501,,0,0.0
310ff883-dcdd-4679-9602-f42ecad5570e2,Latest Run,310ff883-dcdd-4679-9602-f42ecad5570e,Profile_PRODUCT,400.043338887038,0,0.0,96e8023e-a261-4c38-966e-70410c7669d3,10008,PRICES_AMOUNTMIN,DATASOURCEFIELD,False,False,1297,43.22,double(15),1704.0,56.78,False,,True,True,7,4999.99,1,1,0,0.0,2,104,2,603.158125176027,47.22,5,3001,1200530.06,,0,0.0
310ff883-dcdd-4679-9602-f42ecad5570e2,Latest Run,310ff883-dcdd-4679-9602-f42ecad5570e,Profile_PRODUCT,,0,0.0,0acf4c11-ba02-4bfa-8443-5a2c6b04c800,10009,PRIMARYCATEGORIES,DATASOURCEFIELD,False,False,2,0.07,varchar(15),2989.0,99.6,False,,False,False,15,Electronics,11, Siri Eyes Free,10,0.33,13,104,2,,99.47,3,3001,,,0,0.0
310ff883-dcdd-4679-9602-f42ecad5570e2,Latest Run,310ff883-dcdd-4679-9602-f42ecad5570e,Profile_PRODUCT,,0,0.0,4377b53f-bba7-4693-a535-9c596f2a6a8d,10010,WEIGHT,DATASOURCEFIELD,False,False,312,10.4,varchar(70),2689.0,89.6,False,,False,True,70,Electronics,4,0.017 pounds,0,0.0,14,104,2,,26.46,7,3001,,,0,0.0
310ff883-dcdd-4679-9602-f42ecad5570e2,Latest Run,310ff883-dcdd-4679-9602-f42ecad5570e,Profile_PRODUCT,,0,0.0,741e6fab-5468-4503-9824-bb65fe628c40,10011,DATE_UPDATED,DATASOURCEFIELD,False,False,191,6.36,varchar(15),2810.0,93.64,True,,False,True,15,7/3/2018 20:40,13,1/15/2018 2:20,0,0.0,9,104,2,,64.05,4,3001,,,0,0.0
310ff883-dcdd-4679-9602-f42ecad5570e2,Latest Run,310ff883-dcdd-4679-9602-f42ecad5570e,Profile_PRODUCT,,0,0.0,3665855e-d27a-44b2-bc44-0f0856b1ddca,10012,BRAND,DATASOURCEFIELD,False,False,163,5.43,varchar(27),2828.0,94.24,False,,True,True,27,kate spade new york,2,AOC,10,0.33,7,104,2,,25.26,9,3001,,,0,0.0
310ff883-dcdd-4679-9602-f42ecad5570e2,Latest Run,310ff883-dcdd-4679-9602-f42ecad5570e,Profile_PRODUCT,417.838163945352,0,0.0,2934a67e-133e-4365-a2f5-246314a71f7b,10013,PRICES_AMOUNTMAX,DATASOURCEFIELD,False,False,1246,41.52,double(15),1755.0,58.48,False,,True,True,7,4999.99,1,1,0,0.0,1,104,2,647.546348478819,47.62,5,3001,1253932.33,,0,0.0
310ff883-dcdd-4679-9602-f42ecad5570e1,Previous Run,310ff883-dcdd-4679-9602-f42ecad5570e,Profile_PRODUCT,,0,0.0,b78fe6d0-ad0c-4525-851c-fa8109993c12,10001,DATE_ADDED,DATASOURCEFIELD,False,False,340,11.33,varchar(16),2661.0,88.67,True,,True,True,16,9/4/2015 19:34,13,1/17/2015 16:18,0,0.0,8,104,1,,34.26,8,3001,,,0,0.0
